isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
0	XLOC_029153	TCONS_00059820	AT5G38340	AT5G38340.1	antisense	intergenic	6885	convergent	downstream
0	XLOC_029153	TCONS_00059820	AT5G38360	AT5G38360.1	sense	genic	0	containing	exonic
0	XLOC_029153	TCONS_00059820	AT5G38340	AT5G38340.2	antisense	intergenic	6885	convergent	downstream
0	XLOC_029153	TCONS_00059820	AT5G38350	AT5G38350.1	antisense	intergenic	189	convergent	downstream
0	XLOC_029153	TCONS_00059820	AT5G38360	AT5G38360.3	sense	genic	0	nested	exonic
1	XLOC_015721	TCONS_00032224	AT3G56270	AT3G56270.1	sense	intergenic	677	same_strand	downstream
0	XLOC_015721	TCONS_00032224	AT3G56250	AT3G56250.4	sense	intergenic	4740	same_strand	downstream
0	XLOC_015721	TCONS_00032224	AT3G56310	AT3G56310.2	sense	intergenic	8874	same_strand	upstream
0	XLOC_015721	TCONS_00032224	AT3G08645	AT3G08645.1	antisense	intergenic	9136	convergent	downstream
0	XLOC_015721	TCONS_00032224	AT3G56300	AT3G56300.2	sense	intergenic	6063	same_strand	upstream
0	XLOC_015721	TCONS_00032224	AT3G56240	AT3G56240.2	antisense	intergenic	8190	divergent	upstream
0	XLOC_015721	TCONS_00032224	AT3G56250	AT3G56250.1	sense	intergenic	4944	same_strand	downstream
0	XLOC_015721	TCONS_00032224	AT3G56240	AT3G56240.3	antisense	intergenic	8057	divergent	upstream
0	XLOC_015721	TCONS_00032224	AT3G56290	AT3G56290.1	antisense	intergenic	4493	convergent	downstream
0	XLOC_015721	TCONS_00032224	AT3G56240	AT3G56240.1	antisense	intergenic	8162	divergent	upstream
0	XLOC_015721	TCONS_00032224	AT3G56260	AT3G56260.2	antisense	intergenic	3760	divergent	upstream
0	XLOC_015721	TCONS_00032224	AT3G56300	AT3G56300.1	sense	intergenic	6145	same_strand	upstream
0	XLOC_015721	TCONS_00032224	AT3G56250	AT3G56250.2	sense	intergenic	4944	same_strand	downstream
0	XLOC_015721	TCONS_00032224	AT3G56300	AT3G56300.3	sense	intergenic	6110	same_strand	upstream
0	XLOC_015721	TCONS_00032224	AT3G56260	AT3G56260.1	antisense	intergenic	3760	divergent	upstream
0	XLOC_015721	TCONS_00032224	AT3G56250	AT3G56250.3	sense	intergenic	4628	same_strand	downstream
0	XLOC_015721	TCONS_00032224	AT3G56310	AT3G56310.1	sense	intergenic	8776	same_strand	upstream
1	XLOC_010144	TCONS_00020828	AT2G09130	AT2G09130.1	antisense	genic	0	overlapping	exonic
0	XLOC_010144	TCONS_00020828	AT2G09135	AT2G09135.1	sense	genic	0	overlapping	exonic
0	XLOC_010144	TCONS_00020828	AT2G40290	AT2G40290.2	antisense	intergenic	6838	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40240	AT2G40240.1	sense	intergenic	6811	same_strand	downstream
0	XLOC_010144	TCONS_00020828	AT2G40290	AT2G40290.1	antisense	intergenic	6838	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40250	AT2G40250.1	sense	intergenic	3998	same_strand	downstream
0	XLOC_010144	TCONS_00020828	AT2G40270	AT2G40270.1	antisense	intergenic	6	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40260	AT2G40260.2	antisense	intergenic	599	divergent	upstream
0	XLOC_010144	TCONS_00020828	AT2G09140	AT2G09140.1	sense	intergenic	3118	same_strand	upstream
0	XLOC_010144	TCONS_00020828	AT2G40300	AT2G40300.1	antisense	intergenic	9181	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40290	AT2G40290.3	antisense	intergenic	6838	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40270	AT2G40270.2	antisense	intergenic	6	convergent	downstream
0	XLOC_010144	TCONS_00020828	AT2G40260	AT2G40260.1	antisense	intergenic	599	divergent	upstream
0	XLOC_010144	TCONS_00020828	AT2G40280	AT2G40280.1	antisense	intergenic	3567	convergent	downstream
1	XLOC_014881	TCONS_00030593	AT3G30730	AT3G30730.2	antisense	intergenic	2634	divergent	upstream
0	XLOC_014881	TCONS_00030593	AT3G30730	AT3G30730.1	antisense	intergenic	2897	divergent	upstream
0	XLOC_014881	TCONS_00030593	AT3G30725	AT3G30725.1	sense	intergenic	7729	same_strand	downstream
0	XLOC_014881	TCONS_00030593	AT3G30739	AT3G30739.1	antisense	intergenic	7455	convergent	downstream
0	XLOC_014881	TCONS_00030593	AT3G06075	AT3G06075.1	sense	intergenic	9013	same_strand	upstream
1	XLOC_023215	TCONS_00047547	AT4G28150	AT4G28150.3	sense	genic	0	containing	exonic
0	XLOC_023215	TCONS_00047547	AT4G28162	AT4G28162.3	sense	intergenic	245	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28180	AT4G28180.1	sense	intergenic	3309	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28162	AT4G28162.1	sense	intergenic	80	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28162	AT4G28162.2	sense	intergenic	172	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28110	AT4G28110.2	sense	intergenic	7754	same_strand	upstream
0	XLOC_023215	TCONS_00047547	AT4G08005	AT4G08005.1	sense	intergenic	2759	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28140	AT4G28140.1	sense	intergenic	1351	same_strand	upstream
0	XLOC_023215	TCONS_00047547	AT4G28150	AT4G28150.2	sense	genic	0	containing	exonic
0	XLOC_023215	TCONS_00047547	AT4G07985	AT4G07985.1	antisense	intergenic	9566	convergent	downstream
0	XLOC_023215	TCONS_00047547	AT4G28170	AT4G28170.1	antisense	intergenic	2148	divergent	upstream
0	XLOC_023215	TCONS_00047547	AT4G28190	AT4G28190.2	antisense	intergenic	5536	divergent	upstream
0	XLOC_023215	TCONS_00047547	AT4G28190	AT4G28190.1	antisense	intergenic	5208	divergent	upstream
0	XLOC_023215	TCONS_00047547	AT4G08015	AT4G08015.1	antisense	intergenic	3503	divergent	upstream
0	XLOC_023215	TCONS_00047547	AT4G28200	AT4G28200.1	sense	intergenic	8043	same_strand	downstream
0	XLOC_023215	TCONS_00047547	AT4G28130	AT4G28130.1	antisense	intergenic	2947	convergent	downstream
0	XLOC_023215	TCONS_00047547	AT4G28160	AT4G28160.1	antisense	intergenic	829	divergent	upstream
0	XLOC_023215	TCONS_00047547	AT4G28150	AT4G28150.1	sense	genic	0	containing	exonic
0	XLOC_023215	TCONS_00047547	AT4G28110	AT4G28110.1	sense	intergenic	7745	same_strand	upstream
1	XLOC_007843	TCONS_00016081	AT1G09583	AT1G09583.1	sense	intergenic	59	same_strand	upstream
0	XLOC_007843	TCONS_00016081	AT1G75840	AT1G75840.1	antisense	intergenic	4450	divergent	upstream
0	XLOC_007843	TCONS_00016081	AT1G75830	AT1G75830.1	antisense	intergenic	1158	divergent	upstream
0	XLOC_007843	TCONS_00016081	AT1G75810	AT1G75810.1	antisense	intergenic	7985	convergent	downstream
0	XLOC_007843	TCONS_00016081	AT1G75850	AT1G75850.2	sense	intergenic	6569	same_strand	downstream
0	XLOC_007843	TCONS_00016081	AT1G75800	AT1G75800.1	antisense	intergenic	9390	convergent	downstream
0	XLOC_007843	TCONS_00016081	AT1G09577	AT1G09577.1	antisense	intergenic	2451	convergent	downstream
0	XLOC_007843	TCONS_00016081	AT1G75820	AT1G75820.1	sense	intergenic	3380	same_strand	upstream
0	XLOC_007843	TCONS_00016081	AT1G75850	AT1G75850.1	sense	intergenic	6569	same_strand	downstream
1	XLOC_004409	TCONS_00009114	AT1G05550	AT1G05550.3	sense	genic	0	overlapping	exonic
0	XLOC_004409	TCONS_00009114	AT1G05550	AT1G05550.4	sense	intergenic	577	same_strand	upstream
0	XLOC_004409	TCONS_00009114	AT1G05530	AT1G05530.1	sense	intergenic	5352	same_strand	upstream
0	XLOC_004409	TCONS_00009114	AT1G05570	AT1G05570.1	sense	intergenic	3458	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05560	AT1G05560.2	sense	intergenic	1183	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05570	AT1G05570.3	sense	intergenic	3458	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G04393	at1g04393	sense	intergenic	9104	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05570	AT1G05570.4	sense	intergenic	3473	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05540	AT1G05540.2	antisense	intergenic	2387	convergent	downstream
0	XLOC_004409	TCONS_00009114	AT1G05570	AT1G05570.2	sense	intergenic	3589	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05520	AT1G05520.1	sense	intergenic	7248	same_strand	upstream
0	XLOC_004409	TCONS_00009114	AT1G05560	AT1G05560.1	sense	intergenic	1191	same_strand	downstream
0	XLOC_004409	TCONS_00009114	AT1G05562	AT1G05562.1	antisense	intergenic	1183	divergent	upstream
0	XLOC_004409	TCONS_00009114	AT1G05550	AT1G05550.1	sense	intergenic	534	same_strand	upstream
0	XLOC_004409	TCONS_00009114	AT1G05540	AT1G05540.1	antisense	intergenic	2387	convergent	downstream
0	XLOC_004409	TCONS_00009114	AT1G05550	AT1G05550.2	sense	intergenic	604	same_strand	upstream
1	XLOC_012675	TCONS_00025883	AT2G40711	AT2G40711.1	sense	genic	0	overlapping	exonic
0	XLOC_012675	TCONS_00025883	AT2G09165	AT2G09165.1	antisense	intergenic	150	divergent	upstream
0	XLOC_012675	TCONS_00025883	AT2G40730	AT2G40730.1	sense	intergenic	7256	same_strand	downstream
0	XLOC_012675	TCONS_00025883	AT2G09175	AT2G09175.1	sense	intergenic	5292	same_strand	downstream
0	XLOC_012675	TCONS_00025883	AT2G40711	AT2G40711.2	sense	genic	0	containing	exonic
0	XLOC_012675	TCONS_00025883	AT2G40720	AT2G40720.1	antisense	intergenic	4689	divergent	upstream
0	XLOC_012675	TCONS_00025883	AT2G40690	AT2G40690.1	antisense	intergenic	4409	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G40710	AT2G40710.1	sense	genic	0	containing	exonic
0	XLOC_012675	TCONS_00025883	AT2G40690	AT2G40690.2	antisense	intergenic	4485	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G09160	AT2G09160.1	antisense	intergenic	160	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G40690	AT2G40690.3	antisense	intergenic	4409	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G40670	AT2G40670.2	antisense	intergenic	9709	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G09170	AT2G09170.1	antisense	intergenic	2875	divergent	upstream
0	XLOC_012675	TCONS_00025883	AT2G40715	AT2G40715.1	sense	intergenic	507	same_strand	downstream
0	XLOC_012675	TCONS_00025883	AT2G40670	AT2G40670.1	antisense	intergenic	8830	convergent	downstream
0	XLOC_012675	TCONS_00025883	AT2G40700	AT2G40700.1	antisense	intergenic	1293	convergent	downstream
1	XLOC_009087	TCONS_00018599	AT2G22400	AT2G22400.1	antisense	intergenic	181	convergent	downstream
0	XLOC_009087	TCONS_00018599	AT2G22380	AT2G22380.1	sense	intergenic	1118	same_strand	downstream
0	XLOC_009087	TCONS_00018599	AT2G22410	AT2G22410.1	sense	intergenic	4538	same_strand	upstream
0	XLOC_009087	TCONS_00018599	AT2G07575	AT2G07575.1	sense	intergenic	8095	same_strand	downstream
0	XLOC_009087	TCONS_00018599	AT2G22370	AT2G22370.1	antisense	intergenic	1261	divergent	upstream
0	XLOC_009087	TCONS_00018599	AT2G22340	AT2G22340.1	antisense	intergenic	9359	divergent	upstream
0	XLOC_009087	TCONS_00018599	AT2G22420	AT2G22420.1	sense	intergenic	8546	same_strand	upstream
0	XLOC_009087	TCONS_00018599	AT2G22360	AT2G22360.1	sense	intergenic	2752	same_strand	downstream
0	XLOC_009087	TCONS_00018599	AT2G22345	AT2G22345.1	sense	intergenic	7623	same_strand	downstream
1	XLOC_011665	TCONS_00023762	AT2G24190	AT2G24190.1	sense	genic	0	overlapping	exonic
0	XLOC_011665	TCONS_00023762	AT2G24200	AT2G24200.1	sense	intergenic	1660	same_strand	downstream
0	XLOC_011665	TCONS_00023762	AT2G24200	AT2G24200.2	sense	intergenic	1660	same_strand	downstream
0	XLOC_011665	TCONS_00023762	AT2G24180	AT2G24180.1	antisense	intergenic	207	convergent	downstream
0	XLOC_011665	TCONS_00023762	AT2G24200	AT2G24200.3	sense	intergenic	1660	same_strand	downstream
0	XLOC_011665	TCONS_00023762	AT2G24170	AT2G24170.2	sense	intergenic	6676	same_strand	upstream
0	XLOC_011665	TCONS_00023762	AT2G24170	AT2G24170.1	sense	intergenic	6676	same_strand	upstream
0	XLOC_011665	TCONS_00023762	AT2G24210	AT2G24210.1	antisense	intergenic	9140	divergent	upstream
0	XLOC_011665	TCONS_00023762	AT2G24195	AT2G24195.1	antisense	intergenic	757	divergent	upstream
0	XLOC_011665	TCONS_00023762	AT2G24205	AT2G24205.1	antisense	intergenic	6202	divergent	upstream
0	XLOC_011665	TCONS_00023762	AT2G24190	AT2G24190.2	sense	genic	0	overlapping	exonic
0	XLOC_011665	TCONS_00023762	AT2G24195	AT2G24195.2	antisense	intergenic	781	divergent	upstream
1	XLOC_001983	TCONS_00004193	AT1G35516	AT1G35516.1	sense	genic	0	containing	exonic
0	XLOC_001983	TCONS_00004193	AT1G35520	AT1G35520.1	antisense	intergenic	2930	convergent	downstream
0	XLOC_001983	TCONS_00004193	AT1G35515	AT1G35515.1	sense	genic	0	overlapping	exonic
0	XLOC_001983	TCONS_00004193	AT1G35530	AT1G35530.4	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004193	AT1G35530	AT1G35530.5	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004193	AT1G35530	AT1G35530.1	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004193	AT1G35516	AT1G35516.2	sense	genic	0	containing	exonic
0	XLOC_001983	TCONS_00004193	AT1G35510	AT1G35510.1	sense	intergenic	2738	same_strand	downstream
0	XLOC_001983	TCONS_00004193	AT1G35530	AT1G35530.3	sense	intergenic	9927	same_strand	upstream
0	XLOC_001983	TCONS_00004193	AT1G35530	AT1G35530.2	sense	intergenic	9980	same_strand	upstream
1	XLOC_012637	TCONS_00025804	AT2G40008	AT2G40008.1	antisense	genic	0	overlapping	exonic
0	XLOC_012637	TCONS_00025804	AT2G40020	AT2G40020.2	antisense	intergenic	157	divergent	upstream
0	XLOC_012637	TCONS_00025804	AT2G40020	AT2G40020.1	antisense	intergenic	207	divergent	upstream
0	XLOC_012637	TCONS_00025804	AT2G40020	AT2G40020.4	antisense	intergenic	706	divergent	upstream
0	XLOC_012637	TCONS_00025804	AT2G39990	AT2G39990.1	sense	intergenic	8036	same_strand	upstream
0	XLOC_012637	TCONS_00025804	AT2G40030	AT2G40030.1	antisense	intergenic	3688	divergent	upstream
0	XLOC_012637	TCONS_00025804	AT2G40004	AT2G40004.1	antisense	intergenic	3391	convergent	downstream
0	XLOC_012637	TCONS_00025804	AT2G40010	AT2G40010.1	sense	genic	0	containing	exonic
0	XLOC_012637	TCONS_00025804	AT2G40000	AT2G40000.1	sense	intergenic	6009	same_strand	upstream
0	XLOC_012637	TCONS_00025804	AT2G40020	AT2G40020.3	antisense	intergenic	157	divergent	upstream
0	XLOC_012637	TCONS_00025804	AT2G09105	AT2G09105.1	sense	intergenic	4014	same_strand	upstream
0	XLOC_012637	TCONS_00025804	AT2G40030	AT2G40030.2	antisense	intergenic	3688	divergent	upstream
1	XLOC_017719	TCONS_00036306	AT3G27210	AT3G27210.1	sense	genic	0	containing	exonic
0	XLOC_017719	TCONS_00036306	AT3G27200	AT3G27200.1	sense	intergenic	633	same_strand	upstream
0	XLOC_017719	TCONS_00036306	AT3G05195	AT3G05195.1	sense	intergenic	8629	same_strand	upstream
0	XLOC_017719	TCONS_00036306	AT3G27230	AT3G27230.1	antisense	intergenic	6476	divergent	upstream
0	XLOC_017719	TCONS_00036306	AT3G27240	AT3G27240.1	sense	intergenic	8277	same_strand	downstream
0	XLOC_017719	TCONS_00036306	AT3G05185	AT3G05185.1	antisense	intergenic	9044	convergent	downstream
0	XLOC_017719	TCONS_00036306	AT3G27185	AT3G27185.1	sense	intergenic	8813	same_strand	upstream
0	XLOC_017719	TCONS_00036306	AT3G05205	AT3G05205.1	sense	intergenic	6950	same_strand	upstream
0	XLOC_017719	TCONS_00036306	AT3G27190	AT3G27190.1	sense	intergenic	2106	same_strand	upstream
0	XLOC_017719	TCONS_00036306	AT3G27220	AT3G27220.1	sense	intergenic	3616	same_strand	downstream
1	XLOC_014740	TCONS_00030361	AT3G05395	AT3G05395.1	sense	genic	0	containing	exonic
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.6	sense	intergenic	9037	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28155	AT3G28155.2	antisense	intergenic	548	convergent	downstream
0	XLOC_014740	TCONS_00030361	AT3G28140	AT3G28140.2	sense	intergenic	6577	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.2	sense	intergenic	9043	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.3	sense	intergenic	9043	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.1	sense	intergenic	9007	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28155	AT3G28155.1	antisense	intergenic	367	convergent	downstream
0	XLOC_014740	TCONS_00030361	AT3G05385	AT3G05385.1	antisense	genic	0	containing	exonic
0	XLOC_014740	TCONS_00030361	AT3G28140	AT3G28140.1	sense	intergenic	6442	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.4	sense	intergenic	9037	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28130	AT3G28130.5	sense	intergenic	9037	same_strand	downstream
0	XLOC_014740	TCONS_00030361	AT3G28150	AT3G28150.1	antisense	intergenic	4013	divergent	upstream
0	XLOC_014740	TCONS_00030361	AT3G05445	AT3G05445.1	antisense	intergenic	7353	convergent	downstream
1	XLOC_029258	TCONS_00059983	AT5G40080	AT5G40080.1	sense	genic	0	containing	exonic
0	XLOC_029258	TCONS_00059983	AT5G40090	AT5G40090.1	sense	genic	0	containing	intronic
0	XLOC_029258	TCONS_00059983	AT5G40120	AT5G40120.1	antisense	intergenic	3833	divergent	upstream
0	XLOC_029258	TCONS_00059983	AT5G40060	AT5G40060.2	antisense	intergenic	831	convergent	downstream
0	XLOC_029258	TCONS_00059983	AT5G40040	AT5G40040.1	sense	intergenic	9592	same_strand	upstream
0	XLOC_029258	TCONS_00059983	AT5G40070	AT5G40070.1	antisense	intergenic	180	convergent	downstream
0	XLOC_029258	TCONS_00059983	AT5G40100	AT5G40100.1	antisense	genic	0	containing	intronic
0	XLOC_029258	TCONS_00059983	AT5G40050	AT5G40050.1	sense	intergenic	6376	same_strand	upstream
0	XLOC_029258	TCONS_00059983	AT5G40140	AT5G40140.1	antisense	intergenic	9033	divergent	upstream
0	XLOC_029258	TCONS_00059983	AT5G40060	AT5G40060.1	antisense	intergenic	831	convergent	downstream
1	XLOC_001983	TCONS_00004192	AT1G35516	AT1G35516.1	sense	genic	0	containing	exonic
0	XLOC_001983	TCONS_00004192	AT1G35530	AT1G35530.5	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004192	AT1G35530	AT1G35530.4	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004192	AT1G35515	AT1G35515.1	sense	genic	0	overlapping	exonic
0	XLOC_001983	TCONS_00004192	AT1G35520	AT1G35520.1	antisense	intergenic	2930	convergent	downstream
0	XLOC_001983	TCONS_00004192	AT1G35501	at1g35501	sense	intergenic	9376	same_strand	downstream
0	XLOC_001983	TCONS_00004192	AT1G35510	AT1G35510.1	sense	intergenic	1727	same_strand	downstream
0	XLOC_001983	TCONS_00004192	AT1G35530	AT1G35530.3	sense	intergenic	9927	same_strand	upstream
0	XLOC_001983	TCONS_00004192	AT1G35530	AT1G35530.2	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004192	AT1G35530	AT1G35530.1	sense	intergenic	9980	same_strand	upstream
0	XLOC_001983	TCONS_00004192	AT1G35516	AT1G35516.2	sense	genic	0	containing	exonic
1	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.1	antisense	genic	0	nested	exonic
0	XLOC_023853	TCONS_00048861	AT4G39300	AT4G39300.2	antisense	intergenic	6943	divergent	upstream
0	XLOC_023853	TCONS_00048861	AT4G39300	AT4G39300.1	antisense	intergenic	6953	divergent	upstream
0	XLOC_023853	TCONS_00048861	AT4G39320	AT4G39320.1	antisense	intergenic	9006	divergent	upstream
0	XLOC_023853	TCONS_00048861	AT4G39230	AT4G39230.1	sense	intergenic	8577	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39280	AT4G39280.1	sense	intergenic	1654	same_strand	downstream
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.8	antisense	genic	0	overlapping	exonic
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.7	antisense	genic	0	overlapping	exonic
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.5	antisense	genic	0	nested	exonic
0	XLOC_023853	TCONS_00048861	AT4G39260	AT4G39260.1	sense	intergenic	1190	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.9	antisense	genic	0	overlapping	exonic
0	XLOC_023853	TCONS_00048861	AT4G39260	AT4G39260.4	sense	intergenic	1389	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39290	AT4G39290.1	sense	intergenic	5441	same_strand	downstream
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.4	antisense	genic	0	nested	exonic
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.10	antisense	genic	0	overlapping	exonic
0	XLOC_023853	TCONS_00048861	AT4G39260	AT4G39260.2	sense	intergenic	1327	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39260	AT4G39260.3	sense	intergenic	1384	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39240	AT4G39240.1	sense	intergenic	5606	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39280	AT4G39280.2	sense	intergenic	334	same_strand	downstream
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.2	antisense	genic	0	overlapping	exonic
0	XLOC_023853	TCONS_00048861	AT4G39235	AT4G39235.2	antisense	intergenic	7372	convergent	downstream
0	XLOC_023853	TCONS_00048861	AT4G39250	AT4G39250.1	sense	intergenic	4277	same_strand	upstream
0	XLOC_023853	TCONS_00048861	AT4G39235	AT4G39235.1	antisense	intergenic	7194	convergent	downstream
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.3	antisense	genic	0	nested	exonic
0	XLOC_023853	TCONS_00048861	AT4G39270	AT4G39270.6	antisense	genic	0	nested	exonic
1	XLOC_010575	TCONS_00021802	AT2G09815	AT2G09815.1	sense	genic	0	containing	exonic
0	XLOC_010575	TCONS_00021802	AT2G09825	AT2G09825.1	antisense	intergenic	6606	convergent	downstream
0	XLOC_010575	TCONS_00021802	AT2G47190	AT2G47190.1	sense	intergenic	8067	same_strand	upstream
0	XLOC_010575	TCONS_00021802	AT2G47170	AT2G47170.3	sense	genic	0	nested	intronic
0	XLOC_010575	TCONS_00021802	AT2G47160	AT2G47160.2	antisense	intergenic	6546	divergent	upstream
0	XLOC_010575	TCONS_00021802	AT2G47170	AT2G47170.2	sense	genic	0	nested	intronic
0	XLOC_010575	TCONS_00021802	AT2G47180	AT2G47180.1	antisense	intergenic	880	convergent	downstream
0	XLOC_010575	TCONS_00021802	AT2G47160	AT2G47160.1	antisense	intergenic	6380	divergent	upstream
0	XLOC_010575	TCONS_00021802	AT2G47200	AT2G47200.1	antisense	intergenic	9657	convergent	downstream
0	XLOC_010575	TCONS_00021802	AT2G09805	AT2G09805.1	antisense	intergenic	434	divergent	upstream
