t_id_prev	g_id_prev	t_id_new	g_id_new	exon_count	length	class_code
AT2G19796.1	AT2G19796	AT2G19796.1	AT2G19796	1	272	=
AT2G19800.1	MSTRG.6493	AT2G19800.1	AT2G19800	11	1620	=
AT2G19802.1	AT2G19802	AT2G19802.1	AT2G19802	1	442	=
AT2G19820.1	AT2G19820	AT2G19820.1	AT2G19820	2	387	=
AT2G19830.2	MSTRG.6495	AT2G19830.2	AT2G19830	8	1221	=
AT2G19830.1	MSTRG.6495	AT2G19830.1	AT2G19830	6	866	=
AT2G19900.1	MSTRG.6500	AT2G19900.1	AT2G19900	19	2200	=
AT2G19900.2	MSTRG.6500	AT2G19900.2	AT2G19900	17	1765	=
AT2G19910.1	MSTRG.6501	AT2G19910.1	AT2G19910	18	3368	=
AT2G19910.2	MSTRG.6501	AT2G19910.2	AT2G19910	18	3336	=
AT2G19920.3	MSTRG.6502	AT2G19920.3	AT2G19920	18	3310	=
AT2G19920.2	MSTRG.6502	AT2G19920.2	AT2G19920	18	3310	=
AT2G19920.1	MSTRG.6502	AT2G19920.1	AT2G19920	18	3294	=
AT2G19920.4	MSTRG.6502	AT2G19920.4	AT2G19920	18	2946	=
AT2G19930.3	MSTRG.6503	AT2G19930.3	AT2G19930	18	3316	=
AT2G19930.1	MSTRG.6503	AT2G19930.1	AT2G19930	18	3334	=
AT2G19950.2	MSTRG.6505	AT2G19950.2	AT2G19950	21	3058	=
AT2G19950.1	MSTRG.6505	AT2G19950.1	AT2G19950	21	2927	=
AT2G19970.1	AT2G19970	AT2G19970.1	AT2G19970	1	926	=
MSTRG.6506.1	MSTRG.6506	TCONS_00023256	XLOC_011417	1	1287	m
AT2G19980.1	MSTRG.6506	AT2G19980.1	AT2G19980	2	832	=
AT2G19990.1	AT2G19990	AT2G19990.1	AT2G19990	1	832	=
AT2G20000.1	MSTRG.6507	AT2G20000.1	AT2G20000	16	3000	=
AT2G20000.2	MSTRG.6507	AT2G20000.2	AT2G20000	15	3026	=
AT2G20010.2	MSTRG.6508	AT2G20010.2	AT2G20010	5	3620	=
AT2G20010.1	MSTRG.6508	AT2G20010.1	AT2G20010	6	3435	=
AT2G20050.1	MSTRG.6510	AT2G20050.1	AT2G20050	14	4256	=
MSTRG.6510.2	MSTRG.6510	TCONS_00023264	XLOC_011421	14	4241	j
AT2G20050.2	MSTRG.6510	AT2G20050.2	AT2G20050	14	4205	=
AT2G20080.3	AT2G20080	AT2G20080.3	AT2G20080	4	1390	=
AT2G20080.2	AT2G20080	AT2G20080.2	AT2G20080	4	970	=
AT2G20080.1	AT2G20080	AT2G20080.1	AT2G20080	5	1051	=
MSTRG.6514.3	MSTRG.6514	TCONS_00023271	XLOC_011423	7	1278	j
MSTRG.6514.4	MSTRG.6514	TCONS_00023272	XLOC_011423	7	1278	j
MSTRG.6514.2	MSTRG.6514	TCONS_00023270	XLOC_011423	8	1278	j
MSTRG.6514.1	MSTRG.6514	TCONS_00023269	XLOC_011423	8	1278	j
AT2G20120.1	MSTRG.6514	AT2G20120.1	AT2G20120	7	1259	=
MSTRG.6514.6	MSTRG.6514	TCONS_00023274	XLOC_011423	7	1270	j
MSTRG.6514.7	MSTRG.6514	TCONS_00023275	XLOC_011423	7	1262	j
MSTRG.6514.8	MSTRG.6514	TCONS_00023276	XLOC_011423	7	1260	j
AT2G20120.2	MSTRG.6514	AT2G20120.2	AT2G20120	8	1203	=
AT2G20130.1	MSTRG.6514	AT2G20130.1	AT2G20130	7	1348	=
AT2G20160.1	AT2G20160	AT2G20160.1	AT2G20160	1	676	=
AT2G20180.2	AT2G20180	AT2G20180.2	AT2G20180	9	2088	=
AT2G20180.1	AT2G20180	AT2G20180.1	AT2G20180	9	2051	=
AT2G20180.3	AT2G20180	AT2G20180.3	AT2G20180	8	1913	=
AT2G20180.5	AT2G20180	AT2G20180.5	AT2G20180	7	1762	=
AT2G20180.4	AT2G20180	AT2G20180.4	AT2G20180	7	1799	=
AT2G20180.7	AT2G20180	AT2G20180.7	AT2G20180	7	1866	=
AT2G20180.6	AT2G20180	AT2G20180.6	AT2G20180	7	1903	=
AT2G20180.8	AT2G20180	AT2G20180.8	AT2G20180	5	1391	=
AT2G20190.1	MSTRG.6516	AT2G20190.1	AT2G20190	21	4905	=
MSTRG.6516.2	MSTRG.6516	TCONS_00023289	XLOC_011426	21	4898	j
AT2G20210.1	MSTRG.6518	AT2G20210.1	AT2G20210	16	2181	=
AT2G20210.2	MSTRG.6518	AT2G20210.2	AT2G20210	16	2113	=
AT2G07265.1	MSTRG.6520	AT2G07265.1	AT2G07265	1	381	=
AT2G20240.1	MSTRG.6521	AT2G20240.1	AT2G20240	4	2488	=
AT2G20250.2	MSTRG.6523	AT2G20250.2	AT2G20250	9	2591	=
AT2G20250.1	MSTRG.6523	AT2G20250.1	AT2G20250	8	2670	=
AT2G20250.3	MSTRG.6523	AT2G20250.3	AT2G20250	10	2046	=
AT2G20270.1	MSTRG.6525	AT2G20270.1	AT2G20270	5	896	=
AT2G20270.2	MSTRG.6525	AT2G20270.2	AT2G20270	5	896	=
AT2G20280.1	MSTRG.6526	AT2G20280.1	AT2G20280	8	1731	=
AT2G20290.3	MSTRG.6527	AT2G20290.3	AT2G20290	38	5025	=
AT2G20290.2	MSTRG.6527	AT2G20290.2	AT2G20290	39	5070	=
AT2G20290.4	MSTRG.6527	AT2G20290.4	AT2G20290	38	5012	=
AT2G20290.1	MSTRG.6527	AT2G20290.1	AT2G20290	39	4945	=
AT2G20300.1	MSTRG.6528	AT2G20300.1	AT2G20300	8	3311	=
MSTRG.6529.1	MSTRG.6529	TCONS_00023305	XLOC_011435	2	1837	m
AT2G20310.1	MSTRG.6529	AT2G20310.1	AT2G20310	3	1730	=
AT2G20330.1	MSTRG.6531	AT2G20330.1	AT2G20330	8	2332	=
AT2G20380.1	AT2G20380	AT2G20380.1	AT2G20380	2	1047	=
MSTRG.6536.1	MSTRG.6536	TCONS_00023309	XLOC_011438	4	1020	j
AT2G20390.1	MSTRG.6536	AT2G20390.1	AT2G20390	4	993	=
AT2G20390.2	MSTRG.6536	AT2G20390.2	AT2G20390	2	931	=
AT2G20430.1	MSTRG.6540	AT2G20430.1	AT2G20430	3	1311	=
AT2G20440.2	MSTRG.6542	AT2G20440.2	AT2G20440	12	1864	=
AT2G20440.3	MSTRG.6542	AT2G20440.3	AT2G20440	11	2023	=
AT2G20440.1	MSTRG.6542	AT2G20440.1	AT2G20440	12	1946	=
AT2G20440.4	MSTRG.6542	AT2G20440.4	AT2G20440	9	1400	=
MSTRG.6542.4	MSTRG.6542	TCONS_00023317	XLOC_011440	11	2018	m
AT2G20463.1	AT2G20463	AT2G20463.1	AT2G20463	2	368	=
AT2G20465.1	AT2G20465	AT2G20465.1	AT2G20465	2	395	=
AT2G20470.1	MSTRG.6544	AT2G20470.1	AT2G20470	14	2096	=
AT2G20470.2	MSTRG.6544	AT2G20470.2	AT2G20470	13	1989	=
AT2G20470.3	MSTRG.6544	AT2G20470.3	AT2G20470	12	2079	=
MSTRG.6544.3	MSTRG.6544	TCONS_00023323	XLOC_011443	14	2033	j
AT2G20480.1	MSTRG.6545	AT2G20480.1	AT2G20480	2	903	=
MSTRG.6545.2	MSTRG.6545	TCONS_00023325	XLOC_011444	3	724	j
AT2G20500.1	MSTRG.6548	AT2G20500.1	AT2G20500	1	1030	=
AT2G20510.3	MSTRG.6548	AT2G20510.3	AT2G20510	13	1537	=
AT2G20510.1	MSTRG.6548	AT2G20510.1	AT2G20510	13	1531	=
AT2G20510.4	MSTRG.6548	AT2G20510.4	AT2G20510	11	1389	=
AT2G20515.1	MSTRG.6549	AT2G20515.1	AT2G20515	2	1021	=
AT2G20550.2	MSTRG.6552	AT2G20550.2	AT2G20550	2	1302	=
AT2G20550.1	MSTRG.6552	AT2G20550.1	AT2G20550	3	1205	=
AT2G20560.1	MSTRG.6553	AT2G20560.1	AT2G20560	3	1569	=
MSTRG.6553.1	MSTRG.6553	TCONS_00023334	XLOC_011448	4	2210	k
AT2G20562.1	MSTRG.6553	AT2G20562.1	AT2G20562	2	641	=
AT2G20590.1	MSTRG.6557	AT2G20590.1	AT2G20590	8	1662	=
AT2G20590.2	MSTRG.6557	AT2G20590.2	AT2G20590	7	1742	=
AT2G20590.3	MSTRG.6557	AT2G20590.3	AT2G20590	8	1546	=
MSTRG.6558.1	MSTRG.6558	TCONS_00023339	XLOC_011450	1	1062	p
AT2G20595.1	AT2G20595	AT2G20595.1	AT2G20595	2	453	=
AT2G20610.1	MSTRG.6559	AT2G20610.1	AT2G20610	7	1794	=
AT2G20610.2	MSTRG.6559	AT2G20610.2	AT2G20610	6	1800	=
AT2G20613.1	AT2G20613	AT2G20613.1	AT2G20613	1	408	=
AT2G20616.1	AT2G20616	AT2G20616.1	AT2G20616	5	636	=
AT2G20620.1	AT2G20620	AT2G20620.1	AT2G20620	6	870	=
AT2G20625.2	MSTRG.6560	AT2G20625.2	AT2G20625	4	737	=
AT2G20625.1	MSTRG.6560	AT2G20625.1	AT2G20625	4	704	=
AT2G20630.2	MSTRG.6560	AT2G20630.2	AT2G20630	6	1546	=
AT2G20630.1	MSTRG.6560	AT2G20630.1	AT2G20630	5	1441	=
AT2G20650.2	MSTRG.6562	AT2G20650.2	AT2G20650	14	2526	=
AT2G20650.1	MSTRG.6562	AT2G20650.1	AT2G20650	14	2264	=
AT2G20670.1	MSTRG.6563	AT2G20670.1	AT2G20670	3	1463	=
AT2G20700.1	MSTRG.6565	AT2G20700.1	AT2G20700	3	691	=
AT2G07325.1	MSTRG.6567	AT2G07325.1	AT2G07325	1	1252	=
AT2G20720.1	MSTRG.6568	AT2G20720.1	AT2G20720	2	2221	=
MSTRG.6568.2	MSTRG.6568	TCONS_00023356	XLOC_011461	1	2253	m
AT2G20721.1	MSTRG.6570	AT2G20721.1	AT2G20721	1	91	=
AT2G20722.1	MSTRG.6571	AT2G20722.1	AT2G20722	1	75	=
AT2G20723.1	MSTRG.6572	AT2G20723.1	AT2G20723	1	74	=
MSTRG.6573.1	MSTRG.6573	TCONS_00023360	XLOC_011465	1	1152	p
AT2G20725.1	MSTRG.6574	AT2G20725.1	AT2G20725	4	1772	=
AT2G20760.1	MSTRG.6577	AT2G20760.1	AT2G20760	3	1682	=
AT2G20780.1	MSTRG.6579	AT2G20780.1	AT2G20780	2	2117	=
MSTRG.6579.1	MSTRG.6579	TCONS_00023364	XLOC_011468	9	4929	k
AT2G20780.2	MSTRG.6579	AT2G20780.2	AT2G20780	2	1885	=
AT2G20790.1	MSTRG.6579	AT2G20790.1	AT2G20790	8	2812	=
AT2G20790.4	MSTRG.6579	AT2G20790.4	AT2G20790	7	2677	=
AT2G20790.2	MSTRG.6579	AT2G20790.2	AT2G20790	8	2332	=
AT2G20790.3	MSTRG.6579	AT2G20790.3	AT2G20790	5	2002	=
AT2G20800.1	MSTRG.6581	AT2G20800.1	AT2G20800	6	2076	=
AT2G20825.1	MSTRG.6584	AT2G20825.1	AT2G20825	2	1424	=
MSTRG.6585.1	MSTRG.6585	TCONS_00023372	XLOC_011471	13	4206	k
AT2G20830.5	MSTRG.6585	AT2G20830.5	AT2G20830	3	1954	=
AT2G20830.4	MSTRG.6585	AT2G20830.4	AT2G20830	3	1986	=
AT2G20830.1	MSTRG.6585	AT2G20830.1	AT2G20830	2	2156	=
AT2G20830.6	MSTRG.6585	AT2G20830.6	AT2G20830	3	1936	=
AT2G20830.3	MSTRG.6585	AT2G20830.3	AT2G20830	3	1353	=
AT2G20830.2	MSTRG.6585	AT2G20830.2	AT2G20830	3	1863	=
AT2G20835.1	MSTRG.6585	TCONS_00023379	XLOC_011471	1	810	k
AT2G20840.3	MSTRG.6585	AT2G20840.3	AT2G20840	13	1397	=
AT2G20840.2	MSTRG.6585	AT2G20840.2	AT2G20840	12	1614	=
AT2G20840.1	MSTRG.6585	AT2G20840.1	AT2G20840	12	1217	=
AT2G20850.2	MSTRG.6586	AT2G20850.2	AT2G20850	14	3026	=
AT2G20850.1	MSTRG.6586	AT2G20850.1	AT2G20850	15	2940	=
MSTRG.6586.3	MSTRG.6586	TCONS_00023385	XLOC_011472	14	2971	m
AT2G20870.1	MSTRG.6588	AT2G20870.1	AT2G20870	1	786	=
AT2G20875.1	MSTRG.6590	AT2G20875.1	AT2G20875	2	866	=
AT2G07345.1	MSTRG.6593	AT2G07345.1	AT2G07345	1	213	=
AT2G20900.4	MSTRG.6594	AT2G20900.4	AT2G20900	12	2144	=
AT2G20900.1	MSTRG.6594	AT2G20900.1	AT2G20900	13	2021	=
MSTRG.6594.3	MSTRG.6594	TCONS_00023391	XLOC_011476	13	1974	j
AT2G20900.3	MSTRG.6594	AT2G20900.3	AT2G20900	12	2156	=
AT2G20900.2	MSTRG.6594	AT2G20900.2	AT2G20900	11	2262	=
AT2G20921.1	MSTRG.6597	AT2G20921.1	AT2G20921	1	204	=
AT2G20930.1	MSTRG.6598	AT2G20930.1	AT2G20930	5	944	=
AT2G20940.1	MSTRG.6599	AT2G20940.1	AT2G20940	1	908	=
AT2G20940.2	MSTRG.6599	AT2G20940.2	AT2G20940	2	797	=
AT2G20980.1	MSTRG.6602	AT2G20980.1	AT2G20980	11	1608	=
AT2G21030.1	AT2G21030	AT2G21030.1	AT2G21030	4	923	=
AT2G21060.1	MSTRG.6605	AT2G21060.1	AT2G21060	1	1017	=
AT2G21090.1	MSTRG.6607	AT2G21090.1	AT2G21090	1	2207	=
AT2G21100.1	AT2G21100	AT2G21100.1	AT2G21100	3	734	=
AT2G21100.2	AT2G21100	AT2G21100.2	AT2G21100	2	1053	=
AT2G21110.1	AT2G21110	AT2G21110.1	AT2G21110	1	649	=
AT2G21120.1	MSTRG.6608	AT2G21120.1	AT2G21120	9	1920	=
AT2G21130.1	MSTRG.6609	AT2G21130.1	AT2G21130	1	1084	=
AT2G21140.1	MSTRG.6610	AT2G21140.1	AT2G21140	2	1331	=
MSTRG.6610.2	MSTRG.6610	TCONS_00023408	XLOC_011488	1	1458	m
AT2G21170.1	MSTRG.6612	AT2G21170.1	AT2G21170	9	1499	=
AT2G21170.2	MSTRG.6612	AT2G21170.2	AT2G21170	8	1452	=
AT2G21170.3	MSTRG.6612	AT2G21170.3	AT2G21170	10	1503	=
AT2G21180.1	MSTRG.6613	AT2G21180.1	AT2G21180	1	972	=
AT2G21185.1	MSTRG.6615	AT2G21185.1	AT2G21185	1	612	=
AT2G21188.1	MSTRG.6616	AT2G21188.1	AT2G21188	2	370	=
AT2G21200.1	MSTRG.6618	AT2G21200.1	AT2G21200	1	1279	=
AT2G21210.2	MSTRG.6618	AT2G21210.2	AT2G21210	1	1402	=
AT2G21210.1	MSTRG.6618	AT2G21210.1	AT2G21210	1	845	=
AT2G07375.1	AT2G07375	AT2G07375.1	AT2G07375	1	236	=
AT2G07385.1	AT2G07385	AT2G07385.1	AT2G07385	1	357	=
AT2G07405.1	AT2G07405	AT2G07405.1	AT2G07405	1	199	=
AT2G21230.3	MSTRG.6619	AT2G21230.3	AT2G21230	6	2070	=
AT2G21230.1	MSTRG.6619	AT2G21230.1	AT2G21230	5	2080	=
AT2G21230.4	MSTRG.6619	AT2G21230.4	AT2G21230	4	2199	=
AT2G21230.2	MSTRG.6619	AT2G21230.2	AT2G21230	4	1937	=
AT2G21235.1	AT2G21235	AT2G21235.1	AT2G21235	4	1718	=
AT2G21237.1	AT2G21237	AT2G21237.1	AT2G21237	1	680	=
AT2G21240.1	MSTRG.6620	AT2G21240.1	AT2G21240	3	1412	=
MSTRG.6620.1	MSTRG.6620	TCONS_00023428	XLOC_011500	8	2680	j
AT2G21240.2	MSTRG.6620	AT2G21240.2	AT2G21240	3	1280	=
MSTRG.6620.3	MSTRG.6620	TCONS_00023430	XLOC_011500	8	2643	k
AT2G21250.1	MSTRG.6620	AT2G21250.1	AT2G21250	6	1273	=
MSTRG.6620.6	MSTRG.6620	TCONS_00023432	XLOC_011500	7	1268	j
AT2G21250.2	MSTRG.6620	AT2G21250.2	AT2G21250	5	1310	=
AT2G21260.2	MSTRG.6620	AT2G21260.2	AT2G21260	5	1196	=
AT2G21260.1	MSTRG.6620	AT2G21260.1	AT2G21260	6	1112	=
AT2G21280.2	MSTRG.6622	AT2G21280.2	AT2G21280	12	1507	=
AT2G21280.1	MSTRG.6622	AT2G21280.1	AT2G21280	12	1404	=
MSTRG.6622.3	MSTRG.6622	TCONS_00023438	XLOC_011501	12	954	j
AT2G21300.3	MSTRG.6624	AT2G21300.3	AT2G21300	14	3157	=
MSTRG.6624.1	MSTRG.6624	TCONS_00023441	XLOC_011502	17	3553	j
AT2G21300.1	MSTRG.6624	AT2G21300.1	AT2G21300	15	3226	=
AT2G21300.4	MSTRG.6624	AT2G21300.4	AT2G21300	14	3161	=
MSTRG.6624.5	MSTRG.6624	TCONS_00023443	XLOC_011502	16	3159	j
AT2G21300.2	MSTRG.6624	AT2G21300.2	AT2G21300	15	2975	=
AT2G21300.5	MSTRG.6624	AT2G21300.5	AT2G21300	14	2960	=
AT2G21330.1	MSTRG.6626	AT2G21330.1	AT2G21330	6	1961	=
AT2G21330.3	MSTRG.6626	AT2G21330.3	AT2G21330	7	1906	=
AT2G21330.2	MSTRG.6626	AT2G21330.2	AT2G21330	5	2018	=
AT2G21350.1	MSTRG.6628	AT2G21350.1	AT2G21350	2	934	=
AT2G21370.3	MSTRG.6630	AT2G21370.3	AT2G21370	8	1936	=
AT2G21370.2	MSTRG.6630	AT2G21370.2	AT2G21370	9	1664	=
AT2G21370.1	MSTRG.6630	AT2G21370.1	AT2G21370	9	1638	=
AT2G21370.4	MSTRG.6630	AT2G21370.4	AT2G21370	8	1328	=
AT2G21430.1	MSTRG.6635	AT2G21430.1	AT2G21430	3	2220	=
AT2G21440.1	MSTRG.6635	AT2G21440.1	AT2G21440	18	3441	=
AT2G21450.3	MSTRG.6636	AT2G21450.3	AT2G21450	3	2403	=
AT2G21450.1	MSTRG.6636	AT2G21450.1	AT2G21450	4	2663	=
AT2G21450.2	MSTRG.6636	AT2G21450.2	AT2G21450	5	2936	=
AT2G21455.1	AT2G21455	AT2G21455.1	AT2G21455	3	720	=
AT2G21465.1	AT2G21465	AT2G21465.1	AT2G21465	2	420	=
AT2G21480.1	MSTRG.6638	AT2G21480.1	AT2G21480	1	2978	=
AT2G21490.1	MSTRG.6639	AT2G21490.1	AT2G21490	2	862	=
AT2G21500.2	MSTRG.6640	AT2G21500.2	AT2G21500	4	2008	=
AT2G21500.1	MSTRG.6640	AT2G21500.1	AT2G21500	5	1934	=
AT2G21510.3	MSTRG.6641	AT2G21510.3	AT2G21510	10	1400	=
AT2G21510.2	MSTRG.6641	AT2G21510.2	AT2G21510	10	1421	=
AT2G21510.4	MSTRG.6641	AT2G21510.4	AT2G21510	9	1339	=
AT2G21510.1	MSTRG.6641	AT2G21510.1	AT2G21510	9	1318	=
AT2G21510.5	MSTRG.6641	AT2G21510.5	AT2G21510	9	1160	=
AT2G21540.1	MSTRG.6643	AT2G21540.1	AT2G21540	14	2143	=
AT2G21540.2	MSTRG.6643	AT2G21540.2	AT2G21540	14	2296	=
AT2G21540.6	MSTRG.6643	AT2G21540.6	AT2G21540	14	2081	=
AT2G21540.5	MSTRG.6643	AT2G21540.5	AT2G21540	13	2088	=
AT2G21540.4	MSTRG.6643	AT2G21540.4	AT2G21540	14	2106	=
AT2G21540.3	MSTRG.6643	AT2G21540.3	AT2G21540	13	2257	=
AT2G21560.1	MSTRG.6645	AT2G21560.1	AT2G21560	1	1373	=
AT2G21570.1	AT2G21570	AT2G21570.1	AT2G21570	2	74	=
AT2G21595.1	MSTRG.6648	AT2G21595.1	AT2G21595	4	315	=
AT2G21610.1	AT2G21610	AT2G21610.1	AT2G21610	5	1182	=
AT2G21610.2	AT2G21610	AT2G21610.2	AT2G21610	5	1191	=
MSTRG.6652.2	MSTRG.6652	TCONS_00023482	XLOC_011519	4	1218	x
MSTRG.6652.1	MSTRG.6652	TCONS_00023481	XLOC_011519	4	1164	x
MSTRG.6652.3	MSTRG.6652	TCONS_00023483	XLOC_011519	4	1153	x
MSTRG.6652.4	MSTRG.6652	TCONS_00023484	XLOC_011519	5	1042	x
MSTRG.6652.5	MSTRG.6652	TCONS_00023485	XLOC_011519	5	1085	x
AT2G07445.1	MSTRG.6654	AT2G07445.1	AT2G07445	1	227	=
MSTRG.6656.1	MSTRG.6656	TCONS_00023487	XLOC_011521	2	1614	n
MSTRG.6656.2	MSTRG.6656	TCONS_00023488	XLOC_011521	3	1276	j
AT2G21660.1	MSTRG.6656	AT2G21660.1	AT2G21660	2	1165	=
AT2G21660.2	MSTRG.6656	AT2G21660.2	AT2G21660	3	949	=
AT2G21670.1	AT2G21670	AT2G21670.1	AT2G21670	1	81	=
AT2G21690.1	AT2G21690	AT2G21690.1	AT2G21690	2	354	=
AT2G21700.1	AT2G21700	AT2G21700.1	AT2G21700	1	72	=
AT2G21727.1	AT2G21727	AT2G21727.1	AT2G21727	1	514	=
AT2G21740.1	AT2G21740	AT2G21740.1	AT2G21740	1	402	=
AT2G21750.1	AT2G21750	AT2G21750.1	AT2G21750	1	408	=
AT2G21820.1	MSTRG.6662	AT2G21820.1	AT2G21820	1	556	=
AT2G21840.1	AT2G21840	AT2G21840.1	AT2G21840	5	2990	=
AT2G21860.1	MSTRG.6665	AT2G21860.1	AT2G21860	2	1814	=
MSTRG.6666.1	MSTRG.6666	TCONS_00023501	XLOC_011531	7	1232	j
AT2G21870.1	MSTRG.6666	AT2G21870.1	AT2G21870	7	1238	=
AT2G21870.2	MSTRG.6666	AT2G21870.2	AT2G21870	7	1230	=
MSTRG.6667.1	MSTRG.6667	TCONS_00023503	XLOC_011532	6	1479	j
AT2G21880.4	MSTRG.6667	AT2G21880.4	AT2G21880	7	922	=
AT2G21880.3	MSTRG.6667	AT2G21880.3	AT2G21880	6	1022	=
AT2G21880.2	MSTRG.6667	AT2G21880.2	AT2G21880	7	1137	=
AT2G21880.1	MSTRG.6667	AT2G21880.1	AT2G21880	7	1161	=
AT2G21900.1	AT2G21900	AT2G21900.1	AT2G21900	3	970	=
AT2G21920.1	AT2G21920	AT2G21920.1	AT2G21920	5	837	=
AT2G21930.2	MSTRG.6668	AT2G21930.2	AT2G21930	1	1538	=
AT2G21930.1	MSTRG.6668	AT2G21930.1	AT2G21930	2	1401	=
AT2G21950.1	MSTRG.6670	AT2G21950.1	AT2G21950	1	1472	=
AT2G21970.1	MSTRG.6673	AT2G21970.1	AT2G21970	2	907	=
MSTRG.6674.1	MSTRG.6674	TCONS_00023514	XLOC_011538	2	1768	k
AT2G21980.1	MSTRG.6674	TCONS_00023515	XLOC_011538	1	434	k
AT2G21990.1	MSTRG.6674	AT2G21990.1	AT2G21990	1	1347	=
AT2G07485.1	MSTRG.6676	AT2G07485.1	AT2G07485	1	309	=
AT2G22010.2	MSTRG.6677	AT2G22010.2	AT2G22010	11	5143	=
MSTRG.6677.3	MSTRG.6677	TCONS_00023520	XLOC_011540	11	4673	j
MSTRG.6677.2	MSTRG.6677	TCONS_00023519	XLOC_011540	11	4755	j
AT2G22010.1	MSTRG.6677	AT2G22010.1	AT2G22010	11	4644	=
AT2G22040.1	AT2G22040	AT2G22040.1	AT2G22040	10	1080	=
MSTRG.6682.1	MSTRG.6682	TCONS_00023523	XLOC_011542	3	1919	j
MSTRG.6682.2	MSTRG.6682	TCONS_00023524	XLOC_011542	3	2045	k
AT2G22090.1	MSTRG.6682	AT2G22090.1	AT2G22090	2	1468	=
AT2G22090.2	MSTRG.6682	AT2G22090.2	AT2G22090	1	1576	=
AT2G22100.1	MSTRG.6685	AT2G22100.1	AT2G22100	1	2041	=
AT2G22140.2	MSTRG.6690	AT2G22140.2	AT2G22140	12	2131	=
AT2G22140.1	MSTRG.6690	AT2G22140.1	AT2G22140	12	2121	=
AT2G22160.1	AT2G22160	AT2G22160.1	AT2G22160	1	318	=
AT2G22170.1	MSTRG.6691	AT2G22170.1	AT2G22170	2	1194	=
AT2G07525.1	AT2G07525	AT2G07525.1	AT2G07525	1	391	=
AT2G07545.1	AT2G07545	AT2G07545.1	AT2G07545	1	421	=
AT2G22190.2	MSTRG.6693	AT2G22190.2	AT2G22190	11	1670	=
AT2G22190.1	MSTRG.6693	AT2G22190.1	AT2G22190	12	1522	=
MSTRG.6693.3	MSTRG.6693	TCONS_00023536	XLOC_011549	11	1567	m
AT2G22200.1	AT2G22200	AT2G22200.1	AT2G22200	1	1356	=
AT2G22220.1	AT2G22220	AT2G22220.1	AT2G22220	1	74	=
AT2G22240.3	MSTRG.6695	AT2G22240.3	AT2G22240	6	2273	=
AT2G22240.2	MSTRG.6695	AT2G22240.2	AT2G22240	7	2189	=
AT2G22240.1	MSTRG.6695	AT2G22240.1	AT2G22240	7	2191	=
AT2G22250.2	MSTRG.6697	AT2G22250.2	AT2G22250	10	2275	=
AT2G22250.1	MSTRG.6697	AT2G22250.1	AT2G22250	11	1708	=
AT2G22250.3	MSTRG.6697	AT2G22250.3	AT2G22250	11	1737	=
AT2G22280.1	AT2G22280	AT2G22280.1	AT2G22280	1	73	=
AT2G22310.1	MSTRG.6702	AT2G22310.1	AT2G22310	6	1387	=
AT2G22310.3	MSTRG.6702	AT2G22310.3	AT2G22310	6	1407	=
AT2G22310.2	MSTRG.6702	AT2G22310.2	AT2G22310	7	1324	=
AT2G07555.1	AT2G07555	AT2G07555.1	AT2G07555	1	553	=
AT2G22340.1	MSTRG.6704	AT2G22340.1	AT2G22340	1	1249	=
AT2G22370.1	MSTRG.6706	AT2G22370.1	AT2G22370	5	1027	=
AT2G22400.1	MSTRG.6708	AT2G22400.1	AT2G22400	15	2698	=
AT2G22430.1	MSTRG.6712	AT2G22430.1	AT2G22430	3	1651	=
AT2G22460.1	AT2G22460	AT2G22460.1	AT2G22460	1	1095	=
AT2G22470.1	MSTRG.6714	AT2G22470.1	AT2G22470	1	837	=
AT2G07585.1	MSTRG.6716	AT2G07585.1	AT2G07585	2	1051	=
AT2G22482.1	MSTRG.6716	AT2G22482.1	AT2G22482	1	694	c
AT2G22490.1	MSTRG.6718	AT2G22490.1	AT2G22490	6	1740	=
AT2G22490.2	MSTRG.6718	AT2G22490.2	AT2G22490	6	1737	=
AT2G22500.1	MSTRG.6719	AT2G22500.1	AT2G22500	1	2077	=
AT2G22510.1	MSTRG.6720	AT2G22510.1	AT2G22510	1	762	=
AT2G22530.1	MSTRG.6722	AT2G22530.1	AT2G22530	17	3255	=
MSTRG.6722.2	MSTRG.6722	TCONS_00023563	XLOC_011567	18	3096	j
MSTRG.6722.3	MSTRG.6722	TCONS_00023564	XLOC_011567	17	3208	j
AT2G22570.1	MSTRG.6724	AT2G22570.1	AT2G22570	5	990	=
AT2G22570.2	MSTRG.6724	AT2G22570.2	AT2G22570	4	974	=
AT2G07645.1	AT2G07645	AT2G07645.1	AT2G07645	1	517	=
AT2G07805.1	MSTRG.6726	AT2G07805.1	AT2G07805	1	278	=
AT2G22620.2	MSTRG.6727	AT2G22620.2	AT2G22620	14	2270	=
AT2G22620.1	MSTRG.6727	AT2G22620.1	AT2G22620	16	2510	=
AT2G22620.3	MSTRG.6727	AT2G22620.3	AT2G22620	15	2155	=
AT2G22620.4	MSTRG.6727	AT2G22620.4	AT2G22620	15	2020	=
AT2G22620.5	MSTRG.6727	AT2G22620.5	AT2G22620	13	1777	=
MSTRG.6729.1	MSTRG.6729	TCONS_00023574	XLOC_011572	9	1644	j
AT2G22650.2	MSTRG.6729	AT2G22650.2	AT2G22650	8	1673	=
AT2G22650.3	MSTRG.6729	AT2G22650.3	AT2G22650	8	1597	=
AT2G22650.1	MSTRG.6729	AT2G22650.1	AT2G22650	9	1521	=
at2g22668	AT2G22668	at2g22668	AT2G22668	1	157	=
