transcript_id	gene_id	ref_gene_id	cmp_ref	class_code
AT3G06730.1	MSTRG.9493	AT3G06730	AT3G06730.1	=
AT3G06740.1	MSTRG.9493	AT3G06740	AT3G06740.1	=
AT3G06760.2	MSTRG.9495	AT3G06760	AT3G06760.2	=
AT3G06760.1	MSTRG.9495	AT3G06760	AT3G06760.1	=
AT3G06780.1	MSTRG.9498	AT3G06780	AT3G06780.1	=
AT3G06810.1	MSTRG.9501	AT3G06810	AT3G06810.1	=
AT3G06830.1	MSTRG.9503	AT3G06830	AT3G06830.1	=
MSTRG.9503.2	MSTRG.9503	NA	AT3G06830.1	m
MSTRG.9503.3	MSTRG.9503	NA	AT3G06830.1	j
AT3G06840.1	MSTRG.9504	AT3G06840	AT3G06840.1	=
AT3G06860.1	MSTRG.9506	AT3G06860	AT3G06860.1	=
AT3G06868.1	AT3G06868	AT3G06868	AT3G06868.1	=
AT3G06890.1	MSTRG.9508	AT3G06890	AT3G06890.1	=
AT3G06895.1	MSTRG.9509	AT3G06895	AT3G06895.1	=
AT3G06920.3	MSTRG.9512	AT3G06920	AT3G06920.3	=
AT3G06920.2	MSTRG.9512	AT3G06920	AT3G06920.2	=
AT3G06920.1	MSTRG.9512	AT3G06920	AT3G06920.1	=
AT3G06950.1	MSTRG.9515	AT3G06950	AT3G06950.1	=
AT3G01915.1	MSTRG.9518	AT3G01915	AT3G01915.1	=
AT3G06962.1	MSTRG.9519	AT3G06962	AT3G06962.1	=
AT3G06980.1	MSTRG.9520	AT3G06980	AT3G06980.1	=
AT3G06985.1	MSTRG.9521	AT3G06985	AT3G06985.1	=
AT3G06990.1	AT3G06990	AT3G06990	AT3G06990.1	=
AT3G07000.1	AT3G07000	AT3G07000	AT3G07000.1	=
AT3G07005.1	MSTRG.9522	AT3G07005	AT3G07005.1	=
AT3G07025.1	AT3G07025	AT3G07025	AT3G07025.1	=
AT3G07060.1	MSTRG.9528	AT3G07060	AT3G07060.1	=
AT3G07070.1	MSTRG.9529	AT3G07070	AT3G07070.1	=
AT3G07080.1	MSTRG.9530	AT3G07080	AT3G07080.1	=
AT3G07110.1	MSTRG.9534	AT3G07110	AT3G07110.1	=
AT3G07110.2	MSTRG.9534	AT3G07110	AT3G07110.2	=
AT3G07120.1	MSTRG.9536	AT3G07120	AT3G07120.1	=
AT3G07140.1	MSTRG.9538	AT3G07140	AT3G07140.1	=
AT3G07140.2	MSTRG.9538	AT3G07140	AT3G07140.2	=
MSTRG.9538.2	MSTRG.9538	NA	AT3G07140.1	m
MSTRG.9541.1	MSTRG.9541	NA	AT3G07170.1	j
AT3G07170.1	MSTRG.9541	AT3G07170	AT3G07170.1	=
AT3G07170.2	MSTRG.9541	AT3G07170	AT3G07170.2	=
AT3G07185.1	MSTRG.9544	AT3G07185	AT3G07185.1	=
AT3G07195.1	AT3G07195	AT3G07195	AT3G07195.1	=
AT3G07195.2	AT3G07195	AT3G07195	AT3G07195.2	=
AT3G07200.1	MSTRG.9546	AT3G07200	AT3G07200.1	=
AT3G07200.2	MSTRG.9546	AT3G07200	AT3G07200.2	=
AT3G07200.3	MSTRG.9546	AT3G07200	AT3G07200.3	=
AT3G07220.1	MSTRG.9549	AT3G07220	AT3G07220.1	=
AT3G07230.1	MSTRG.9550	AT3G07230	AT3G07230.1	=
AT3G07260.1	MSTRG.9552	AT3G07260	AT3G07260.1	=
AT3G07270.2	MSTRG.9553	AT3G07270	AT3G07270.2	=
AT3G07270.1	MSTRG.9553	AT3G07270	AT3G07270.1	=
AT3G07350.1	MSTRG.9560	AT3G07350	AT3G07350.1	=
AT3G01975.1	AT3G01975	AT3G01975	AT3G01975.1	=
AT3G07360.1	MSTRG.9561	AT3G07360	AT3G07360.1	=
AT3G07360.4	MSTRG.9561	AT3G07360	AT3G07360.4	=
AT3G07360.3	MSTRG.9561	AT3G07360	AT3G07360.3	=
AT3G07360.5	MSTRG.9561	AT3G07360	AT3G07360.5	=
AT3G07360.7	MSTRG.9561	AT3G07360	AT3G07360.7	=
AT3G07360.8	MSTRG.9561	AT3G07360	AT3G07360.8	=
AT3G07360.6	MSTRG.9561	AT3G07360	AT3G07360.6	=
AT3G07360.2	MSTRG.9561	AT3G07360	AT3G07360.2	=
AT3G07360.9	MSTRG.9561	AT3G07360	AT3G07360.9	=
AT3G07360.10	MSTRG.9561	AT3G07360	AT3G07360.10	=
AT3G07390.2	MSTRG.9563	AT3G07390	AT3G07390.2	=
AT3G07390.1	MSTRG.9563	AT3G07390	AT3G07390.1	=
MSTRG.9564.2	MSTRG.9564	NA	AT3G07400.1	j
MSTRG.9564.1	MSTRG.9564	NA	AT3G07400.1	m
AT3G07400.1	MSTRG.9564	AT3G07400	AT3G07400.1	=
AT3G07425.1	AT3G07425	AT3G07425	AT3G07425.1	=
AT3G07430.1	MSTRG.9567	AT3G07430	AT3G07430.1	=
AT3G07440.1	MSTRG.9568	AT3G07440	AT3G07440.1	=
AT3G07440.2	MSTRG.9568	AT3G07440	AT3G07440.2	=
AT3G07480.1	MSTRG.9571	AT3G07480	AT3G07480.1	=
AT3G07490.1	MSTRG.9572	AT3G07490	AT3G07490.1	=
AT3G07500.1	MSTRG.9573	AT3G07500	AT3G07500.1	=
AT3G01995.1	MSTRG.9575	AT3G01995	AT3G01995.1	=
AT3G07530.2	MSTRG.9578	AT3G07530	AT3G07530.2	=
AT3G07530.3	MSTRG.9578	AT3G07530	AT3G07530.3	=
AT3G07530.4	MSTRG.9578	AT3G07530	AT3G07530.4	=
AT3G07530.1	MSTRG.9578	AT3G07530	AT3G07530.1	=
AT3G07530.5	MSTRG.9578	AT3G07530	AT3G07530.5	=
AT3G07550.1	MSTRG.9580	AT3G07550	AT3G07550.1	=
AT3G07550.2	MSTRG.9580	AT3G07550	AT3G07550.2	=
AT3G07550.3	MSTRG.9580	AT3G07550	AT3G07550.3	=
AT3G07565.1	MSTRG.9582	AT3G07565	AT3G07565.1	=
AT3G07565.3	MSTRG.9582	AT3G07565	AT3G07565.3	=
AT3G07565.4	MSTRG.9582	AT3G07565	AT3G07565.4	=
AT3G07565.2	MSTRG.9582	AT3G07565	AT3G07565.2	=
AT3G02015.1	MSTRG.9584	AT3G02015	AT3G02015.1	=
AT3G07590.3	MSTRG.9587	AT3G07590	AT3G07590.3	=
AT3G07590.2	MSTRG.9587	AT3G07590	AT3G07590.2	=
AT3G07590.1	MSTRG.9587	AT3G07590	AT3G07590.1	=
AT3G02025.1	MSTRG.9587	AT3G02025	AT3G02025.1	=
AT3G07610.2	MSTRG.9589	AT3G07610	AT3G07610.2	=
AT3G07610.1	MSTRG.9589	AT3G07610	AT3G07610.1	=
AT3G07610.3	MSTRG.9589	AT3G07610	AT3G07610.3	=
AT3G07630.1	MSTRG.9590	AT3G07630	AT3G07630.1	=
AT3G07630.3	MSTRG.9590	AT3G07630	AT3G07630.3	=
MSTRG.9590.3	MSTRG.9590	NA	AT3G07630.1	k
AT3G07630.2	MSTRG.9590	AT3G07630	AT3G07630.2	=
AT3G07640.1	MSTRG.9590	AT3G07640	AT3G07640.1	=
AT3G07650.4	MSTRG.9591	AT3G07650	AT3G07650.4	=
AT3G07650.1	MSTRG.9591	AT3G07650	AT3G07650.1	=
AT3G07650.3	MSTRG.9591	AT3G07650	AT3G07650.3	=
AT3G07650.2	MSTRG.9591	AT3G07650	AT3G07650.2	=
AT3G07670.1	MSTRG.9593	AT3G07670	AT3G07670.1	=
MSTRG.9593.2	MSTRG.9593	NA	AT3G07670.2	j
AT3G07670.2	MSTRG.9593	AT3G07670	AT3G07670.2	=
AT3G07680.1	MSTRG.9594	AT3G07680	AT3G07680.1	=
MSTRG.9594.1	MSTRG.9594	NA	AT3G07690.1	j
AT3G07690.1	MSTRG.9594	AT3G07690	AT3G07690.1	=
MSTRG.9594.4	MSTRG.9594	NA	AT3G07690.1	j
AT3G07690.2	MSTRG.9594	AT3G07690	AT3G07690.2	=
AT3G07720.1	MSTRG.9597	AT3G07720	AT3G07720.1	=
AT3G07730.1	MSTRG.9598	AT3G07730	AT3G07730.1	=
AT3G07730.2	MSTRG.9598	AT3G07730	AT3G07730.2	=
AT3G07750.2	MSTRG.9600	AT3G07750	AT3G07750.2	=
MSTRG.9600.2	MSTRG.9600	NA	AT3G07750.1	j
AT3G07750.1	MSTRG.9600	AT3G07750	AT3G07750.1	=
AT3G07760.4	MSTRG.9601	AT3G07760	AT3G07760.4	=
AT3G07760.3	MSTRG.9601	AT3G07760	AT3G07760.3	=
AT3G07760.1	MSTRG.9601	AT3G07760	AT3G07760.1	=
AT3G07760.2	MSTRG.9601	AT3G07760	AT3G07760.2	=
AT3G07760.5	MSTRG.9601	AT3G07760	AT3G07760.5	=
AT3G07760.6	MSTRG.9601	AT3G07760	AT3G07760.6	=
AT3G07760.9	MSTRG.9601	AT3G07760	AT3G07760.9	=
AT3G07760.7	MSTRG.9601	AT3G07760	AT3G07760.7	=
AT3G07760.8	MSTRG.9601	AT3G07760	AT3G07760.8	=
AT3G07760.10	MSTRG.9601	AT3G07760	AT3G07760.10	=
AT3G07760.11	MSTRG.9601	AT3G07760	AT3G07760.11	=
AT3G07770.1	MSTRG.9602	AT3G07770	AT3G07770.1	=
AT3G07770.2	MSTRG.9602	AT3G07770	AT3G07770.2	=
AT3G07770.3	MSTRG.9602	AT3G07770	AT3G07770.3	=
AT3G07780.3	MSTRG.9603	AT3G07780	AT3G07780.3	=
AT3G07780.2	MSTRG.9603	AT3G07780	AT3G07780.2	=
AT3G07780.1	MSTRG.9603	AT3G07780	AT3G07780.1	=
AT3G07790.1	MSTRG.9604	AT3G07790	AT3G07790.1	=
AT3G07810.1	MSTRG.9606	AT3G07810	AT3G07810.1	=
AT3G07810.2	MSTRG.9606	AT3G07810	AT3G07810.2	=
AT3G07860.3	MSTRG.9609	AT3G07860	AT3G07860.3	=
MSTRG.9609.1	MSTRG.9609	NA	AT3G07860.1	j
AT3G07860.2	MSTRG.9609	AT3G07860	AT3G07860.2	=
AT3G07860.1	MSTRG.9609	AT3G07860	AT3G07860.1	=
AT3G02045.1	MSTRG.9609	AT3G02045	AT3G07860.3	c
AT3G07870.1	MSTRG.9610	AT3G07870	AT3G07870.1	=
AT3G07880.1	MSTRG.9611	AT3G07880	AT3G07880.1	=
AT3G07900.1	MSTRG.9613	AT3G07900	AT3G07900.1	=
AT3G07930.4	MSTRG.9616	AT3G07930	AT3G07930.4	=
AT3G07930.1	MSTRG.9616	AT3G07930	AT3G07930.1	=
AT3G07930.3	MSTRG.9616	AT3G07930	AT3G07930.3	=
AT3G07930.2	MSTRG.9616	AT3G07930	AT3G07930.2	=
AT3G07940.1	MSTRG.9617	AT3G07940	AT3G07940.1	=
AT3G07940.2	MSTRG.9617	AT3G07940	AT3G07940.2	=
MSTRG.9617.2	MSTRG.9617	NA	AT3G07940.1	k
AT3G07950.1	MSTRG.9617	AT3G07950	AT3G07950.1	=
AT3G07960.3	MSTRG.9618	AT3G07960	AT3G07960.3	=
AT3G07960.2	MSTRG.9618	AT3G07960	AT3G07960.2	=
AT3G07960.1	MSTRG.9618	AT3G07960	AT3G07960.1	=
AT3G07960.4	MSTRG.9618	AT3G07960	AT3G07960.4	=
AT3G07970.1	MSTRG.9619	AT3G07970	AT3G07970.1	=
AT3G07990.1	MSTRG.9621	AT3G07990	AT3G07990.1	=
AT3G08010.1	MSTRG.9624	AT3G08010	AT3G08010.1	=
AT3G08030.1	MSTRG.9626	AT3G08030	AT3G08030.1	=
AT3G08030.2	MSTRG.9626	AT3G08030	AT3G08030.2	=
AT3G08520.1	MSTRG.9630	AT3G08520	AT3G08520.1	=
MSTRG.9632.1	MSTRG.9632	NA	AT3G08550.1	k
AT3G08550.1	MSTRG.9632	AT3G08550	AT3G08550.1	=
AT3G08560.1	MSTRG.9632	AT3G08560	AT3G08560.1	=
AT3G08600.1	MSTRG.9636	AT3G08600	AT3G08600.1	=
AT3G08620.1	MSTRG.9638	AT3G08620	AT3G08620.1	=
MSTRG.9638.3	MSTRG.9638	NA	AT3G08630.1	k
MSTRG.9638.2	MSTRG.9638	NA	AT3G08630.1	k
AT3G08620.2	MSTRG.9638	AT3G08620	AT3G08620.2	=
AT3G08630.1	MSTRG.9638	AT3G08630	AT3G08630.1	=
AT3G08636.1	AT3G08636	AT3G08636	AT3G08636.1	=
AT3G08640.1	MSTRG.9639	AT3G08640	AT3G08640.1	=
AT3G08660.2	MSTRG.9641	AT3G08660	AT3G08660.2	=
AT3G08660.1	MSTRG.9641	AT3G08660	AT3G08660.1	=
AT3G08660.3	MSTRG.9641	AT3G08660	AT3G08660.3	=
MSTRG.9642.1	MSTRG.9642	NA	AT3G08670.1	m
AT3G08670.1	MSTRG.9642	AT3G08670	AT3G08670.1	=
AT3G08680.2	MSTRG.9643	AT3G08680	AT3G08680.2	=
MSTRG.9643.2	MSTRG.9643	NA	AT3G08690.1	k
AT3G08680.1	MSTRG.9643	AT3G08680	AT3G08680.1	=
AT3G08690.1	MSTRG.9643	AT3G08690	AT3G08690.1	=
AT3G08690.2	MSTRG.9643	AT3G08690	AT3G08690.2	=
AT3G08700.1	MSTRG.9644	AT3G08700	AT3G08700.1	=
AT3G08700.2	MSTRG.9644	AT3G08700	AT3G08700.2	=
AT3G08710.2	MSTRG.9645	AT3G08710	AT3G08710.2	=
AT3G08710.1	MSTRG.9645	AT3G08710	AT3G08710.1	=
AT3G08710.3	MSTRG.9645	AT3G08710	AT3G08710.3	=
AT3G08790.1	MSTRG.9652	AT3G08790	AT3G08790.1	=
AT3G08800.3	MSTRG.9652	AT3G08800	AT3G08800.3	=
AT3G08800.2	MSTRG.9652	AT3G08800	AT3G08800.2	=
AT3G08800.1	MSTRG.9652	AT3G08800	AT3G08800.1	=
AT3G08880.1	MSTRG.9657	AT3G08880	AT3G08880.1	=
MSTRG.9657.2	MSTRG.9657	NA	AT3G08880.1	k
MSTRG.9657.3	MSTRG.9657	NA	AT3G08880.1	j
AT3G08890.1	MSTRG.9657	AT3G08890	AT3G08890.1	=
AT3G08890.2	MSTRG.9657	AT3G08890	AT3G08890.2	=
AT3G02085.1	MSTRG.9659	AT3G02085	AT3G02085.1	=
AT3G08920.1	MSTRG.9661	AT3G08920	AT3G08920.1	=
AT3G08930.1	MSTRG.9661	AT3G08930	AT3G08930.1	=
AT3G08940.2	MSTRG.9662	AT3G08940	AT3G08940.2	=
AT3G08940.1	MSTRG.9662	AT3G08940	AT3G08940.1	=
AT3G08947.1	MSTRG.9664	AT3G08947	AT3G08947.1	=
AT3G08947.2	MSTRG.9664	AT3G08947	AT3G08947.2	=
MSTRG.9665.1	MSTRG.9665	NA	AT3G08950.1	j
AT3G08950.1	MSTRG.9665	AT3G08950	AT3G08950.1	=
AT3G08970.1	MSTRG.9667	AT3G08970	AT3G08970.1	=
AT3G08970.2	MSTRG.9667	AT3G08970	AT3G08970.2	=
MSTRG.9668.2	MSTRG.9668	NA	AT3G08990.1	j
MSTRG.9668.1	MSTRG.9668	NA	AT3G08990.1	j
AT3G08980.3	MSTRG.9668	AT3G08980	AT3G08980.3	=
AT3G08980.2	MSTRG.9668	AT3G08980	AT3G08980.2	=
AT3G08980.5	MSTRG.9668	AT3G08980	AT3G08980.5	=
AT3G08980.4	MSTRG.9668	AT3G08980	AT3G08980.4	=
AT3G08980.1	MSTRG.9668	AT3G08980	AT3G08980.1	=
MSTRG.9668.5	MSTRG.9668	NA	AT3G08990.1	j
AT3G08990.2	MSTRG.9668	AT3G08990	AT3G08990.2	=
AT3G08990.1	MSTRG.9668	AT3G08990	AT3G08990.1	=
AT3G08990.3	MSTRG.9668	AT3G08990	AT3G08990.3	=
AT3G09000.1	MSTRG.9669	AT3G09000	AT3G09000.1	=
AT3G09010.1	MSTRG.9670	AT3G09010	AT3G09010.1	=
AT3G09010.2	MSTRG.9670	AT3G09010	AT3G09010.2	=
AT3G09020.1	AT3G09020	AT3G09020	AT3G09020.1	=
AT3G09030.1	MSTRG.9671	AT3G09030	AT3G09030.1	=
AT3G09035.1	MSTRG.9673	AT3G09035	AT3G09035.1	=
AT3G09050.1	MSTRG.9676	AT3G09050	AT3G09050.1	=
AT3G09085.1	MSTRG.9680	AT3G09085	AT3G09085.1	=
AT3G02105.1	MSTRG.9682	AT3G02105	AT3G02105.1	=
AT3G09130.1	AT3G09130	AT3G09130	AT3G09130.1	=
AT3G09150.2	MSTRG.9683	AT3G09150	AT3G09150.2	=
AT3G09150.4	MSTRG.9683	AT3G09150	AT3G09150.4	=
AT3G09150.1	MSTRG.9683	AT3G09150	AT3G09150.1	=
AT3G09150.3	MSTRG.9683	AT3G09150	AT3G09150.3	=
AT3G09180.2	MSTRG.9686	AT3G09180	AT3G09180.2	=
AT3G09180.3	MSTRG.9686	AT3G09180	AT3G09180.3	=
AT3G09180.1	MSTRG.9686	AT3G09180	AT3G09180.1	=
AT3G09230.1	MSTRG.9689	AT3G09230	AT3G09230.1	=
AT3G09250.1	MSTRG.9691	AT3G09250	AT3G09250.1	=
AT3G09250.2	MSTRG.9691	AT3G09250	AT3G09250.2	=
MSTRG.9691.3	MSTRG.9691	NA	AT3G09250.2	n
MSTRG.9691.4	MSTRG.9691	NA	AT3G09250.2	j
AT3G09250.3	MSTRG.9691	AT3G09250	AT3G09250.3	=
AT3G02145.1	AT3G02145	AT3G02145	AT3G02145.1	=
at3g09285	AT3G09285	AT3G09285	at3g09285	=
AT3G09290.1	AT3G09290	AT3G09290	AT3G09290.1	=
AT3G09300.1	MSTRG.9694	AT3G09300	AT3G09300.1	=
MSTRG.9694.2	MSTRG.9694	NA	AT3G09300.1	j
AT3G09350.1	MSTRG.9698	AT3G09350	AT3G09350.1	=
AT3G09350.4	MSTRG.9698	AT3G09350	AT3G09350.4	=
AT3G09350.3	MSTRG.9698	AT3G09350	AT3G09350.3	=
AT3G09350.2	MSTRG.9698	AT3G09350	AT3G09350.2	=
MSTRG.9698.5	MSTRG.9698	NA	AT3G09350.4	j
AT3G09360.1	MSTRG.9699	AT3G09360	AT3G09360.1	=
AT3G09360.2	MSTRG.9699	AT3G09360	AT3G09360.2	=
AT3G09360.3	MSTRG.9699	AT3G09360	AT3G09360.3	=
AT3G09370.3	MSTRG.9700	AT3G09370	AT3G09370.3	=
AT3G09370.2	MSTRG.9700	AT3G09370	AT3G09370.2	=
AT3G09370.1	MSTRG.9700	AT3G09370	AT3G09370.1	=
AT3G09430.1	MSTRG.9704	AT3G09430	AT3G09430.1	=
AT3G09430.3	MSTRG.9704	AT3G09430	AT3G09430.3	=
AT3G09430.2	MSTRG.9704	AT3G09430	AT3G09430.2	=
AT3G09450.1	MSTRG.9706	AT3G09450	AT3G09450.1	=
AT3G09490.1	MSTRG.9710	AT3G09490	AT3G09490.1	=
AT3G09500.1	MSTRG.9711	AT3G09500	AT3G09500.1	=
AT3G09510.1	AT3G09510	AT3G09510	AT3G09510.1	=
AT3G09520.1	MSTRG.9712	AT3G09520	AT3G09520.1	=
AT3G09530.1	MSTRG.9713	AT3G09530	AT3G09530.1	=
AT3G09550.1	MSTRG.9715	AT3G09550	AT3G09550.1	=
AT3G09550.2	MSTRG.9715	AT3G09550	AT3G09550.2	=
AT3G09550.3	MSTRG.9715	AT3G09550	AT3G09550.3	=
MSTRG.9715.4	MSTRG.9715	NA	AT3G09550.2	j
AT3G09570.1	MSTRG.9717	AT3G09570	AT3G09570.1	k
AT3G09585.1	AT3G09585	AT3G09585	AT3G09585.1	=
AT3G09590.1	MSTRG.9719	AT3G09590	AT3G09590.1	=
AT3G09600.3	MSTRG.9721	AT3G09600	AT3G09600.3	=
AT3G09600.4	MSTRG.9721	AT3G09600	AT3G09600.4	=
AT3G09600.2	MSTRG.9721	AT3G09600	AT3G09600.2	=
AT3G09600.1	MSTRG.9721	AT3G09600	AT3G09600.1	=
AT3G09600.7	MSTRG.9721	AT3G09600	AT3G09600.7	=
AT3G09600.6	MSTRG.9721	AT3G09600	AT3G09600.6	=
AT3G09600.5	MSTRG.9721	AT3G09600	AT3G09600.5	=
AT3G09600.8	MSTRG.9721	AT3G09600	AT3G09600.8	=
MSTRG.9721.9	MSTRG.9721	NA	AT3G09600.2	j
AT3G09600.9	MSTRG.9721	AT3G09600	AT3G09600.9	=
AT3G09630.1	MSTRG.9722	AT3G09630	AT3G09630.1	=
AT3G09630.2	MSTRG.9722	AT3G09630	AT3G09630.2	=
AT3G09640.1	MSTRG.9723	AT3G09640	AT3G09640.1	=
AT3G09640.2	MSTRG.9723	AT3G09640	AT3G09640.2	=
AT3G09650.1	MSTRG.9724	AT3G09650	AT3G09650.1	=
AT3G09670.1	MSTRG.9726	AT3G09670	AT3G09670.1	=
AT3G09670.2	MSTRG.9726	AT3G09670	AT3G09670.2	=
AT3G09690.1	MSTRG.9729	AT3G09690	AT3G09690.1	=
AT3G09690.2	MSTRG.9729	AT3G09690	AT3G09690.2	=
AT3G02225.1	MSTRG.9732	AT3G02225	AT3G02225.1	=
AT3G09730.3	MSTRG.9734	AT3G09730	AT3G09730.3	=
AT3G09730.1	MSTRG.9734	AT3G09730	AT3G09730.1	=
AT3G09730.2	MSTRG.9734	AT3G09730	AT3G09730.2	=
AT3G09740.1	MSTRG.9736	AT3G09740	AT3G09740.1	=
AT3G09810.1	MSTRG.9740	AT3G09810	AT3G09810.1	=
AT3G09820.1	MSTRG.9741	AT3G09820	AT3G09820.1	=
AT3G09820.2	MSTRG.9741	AT3G09820	AT3G09820.2	=
AT3G09830.3	MSTRG.9742	AT3G09830	AT3G09830.3	=
AT3G09830.2	MSTRG.9742	AT3G09830	AT3G09830.2	=
AT3G09830.1	MSTRG.9742	AT3G09830	AT3G09830.1	=
AT3G09840.1	MSTRG.9743	AT3G09840	AT3G09840.1	=
MSTRG.9743.2	MSTRG.9743	NA	AT3G09840.1	j
AT3G09860.1	MSTRG.9745	AT3G09860	AT3G09860.1	=
AT3G09863.1	MSTRG.9746	AT3G09863	AT3G09863.1	=
MSTRG.9748.1	MSTRG.9748	NA	AT3G09900.1	k
AT3G09880.1	MSTRG.9748	AT3G09880	AT3G09880.1	=
MSTRG.9748.2	MSTRG.9748	NA	AT3G09890.1	j
MSTRG.9748.3	MSTRG.9748	NA	AT3G09890.1	k
AT3G09890.1	MSTRG.9748	AT3G09890	AT3G09890.1	=
AT3G09890.2	MSTRG.9748	AT3G09890	AT3G09890.2	=
AT3G09900.1	MSTRG.9748	AT3G09900	AT3G09900.1	=
AT3G09922.1	AT3G09922	AT3G09922	AT3G09922.1	=
AT3G09930.1	AT3G09930	AT3G09930	AT3G09930.1	=
AT3G09930.2	AT3G09930	AT3G09930	AT3G09930.2	=
AT3G09960.1	AT3G09960	AT3G09960	AT3G09960.1	=
AT3G09970.1	MSTRG.9752	AT3G09970	AT3G09970.1	=
AT3G09970.2	MSTRG.9752	AT3G09970	AT3G09970.2	=
AT3G09980.1	MSTRG.9753	AT3G09980	AT3G09980.1	=
AT3G10000.2	AT3G10000	AT3G10000	AT3G10000.2	=
AT3G10000.1	AT3G10000	AT3G10000	AT3G10000.1	=
AT3G10015.1	AT3G10015	AT3G10015	AT3G10015.1	=
AT3G10035.1	AT3G10035	AT3G10035	AT3G10035.1	=
AT3G10060.1	MSTRG.9759	AT3G10060	AT3G10060.1	=
MSTRG.9759.2	MSTRG.9759	NA	AT3G10060.1	j
MSTRG.9763.1	MSTRG.9763	NA	NA	u
AT3G10110.3	MSTRG.9764	AT3G10110	AT3G10110.3	=
AT3G10110.4	MSTRG.9764	AT3G10110	AT3G10110.4	=
AT3G10110.2	MSTRG.9764	AT3G10110	AT3G10110.2	=
AT3G10110.1	MSTRG.9764	AT3G10110	AT3G10110.1	=
AT3G10116.1	AT3G10116	AT3G10116	AT3G10116.1	=
AT3G02265.1	AT3G02265	AT3G02265	AT3G02265.1	=
AT3G10120.1	MSTRG.9767	AT3G10120	AT3G10120.1	=
AT3G10140.1	MSTRG.9768	AT3G10140	AT3G10140.1	=
AT3G02285.1	MSTRG.9771	AT3G02285	AT3G02285.1	=
AT3G10185.1	MSTRG.9773	AT3G10185	AT3G10185.1	=
AT3G10190.1	MSTRG.9775	AT3G10190	AT3G10190.1	=
AT3G10200.1	MSTRG.9776	AT3G10200	AT3G10200.1	=
AT3G10200.2	MSTRG.9776	AT3G10200	AT3G10200.2	=
AT3G10220.1	MSTRG.9778	AT3G10220	AT3G10220.1	=
AT3G02305.1	MSTRG.9781	AT3G02305	AT3G02305.1	=
AT3G10240.1	MSTRG.9782	AT3G10240	AT3G10240.1	=
AT3G10280.1	AT3G10280	AT3G10280	AT3G10280.1	=
AT3G10300.6	MSTRG.9787	AT3G10300	AT3G10300.6	=
AT3G10300.3	MSTRG.9787	AT3G10300	AT3G10300.3	=
AT3G10300.2	MSTRG.9787	AT3G10300	AT3G10300.2	=
MSTRG.9787.4	MSTRG.9787	NA	AT3G10300.3	j
AT3G10300.1	MSTRG.9787	AT3G10300	AT3G10300.1	=
MSTRG.9787.5	MSTRG.9787	NA	AT3G10300.3	j
AT3G10300.5	MSTRG.9787	AT3G10300	AT3G10300.5	=
AT3G10300.4	MSTRG.9787	AT3G10300	AT3G10300.4	=
AT3G10310.2	MSTRG.9788	AT3G10310	AT3G10310.2	=
AT3G10310.1	MSTRG.9788	AT3G10310	AT3G10310.1	=
MSTRG.9788.3	MSTRG.9788	NA	AT3G10310.2	n
AT3G10330.1	MSTRG.9790	AT3G10330	AT3G10330.1	=
MSTRG.9791.1	MSTRG.9791	NA	AT3G10350.1	j
AT3G10340.1	MSTRG.9791	AT3G10340	AT3G10340.1	=
MSTRG.9791.2	MSTRG.9791	NA	AT3G10350.1	j
MSTRG.9791.4	MSTRG.9791	NA	AT3G10350.1	n
MSTRG.9791.5	MSTRG.9791	NA	AT3G10350.1	j
AT3G10350.1	MSTRG.9791	AT3G10350	AT3G10350.1	=
AT3G10350.2	MSTRG.9791	AT3G10350	AT3G10350.2	=
AT3G10370.1	MSTRG.9793	AT3G10370	AT3G10370.1	=
AT3G10390.3	MSTRG.9795	AT3G10390	AT3G10390.3	=
AT3G10390.2	MSTRG.9795	AT3G10390	AT3G10390.2	=
AT3G10390.4	MSTRG.9795	AT3G10390	AT3G10390.4	=
AT3G10390.1	MSTRG.9795	AT3G10390	AT3G10390.3	=
AT3G10400.1	MSTRG.9797	AT3G10400	AT3G10400.1	=
AT3G10420.2	MSTRG.9799	AT3G10420	AT3G10420.2	=
AT3G10420.1	MSTRG.9799	AT3G10420	AT3G10420.1	=
AT3G10440.2	MSTRG.9802	AT3G10440	AT3G10440.2	=
AT3G10440.1	MSTRG.9802	AT3G10440	AT3G10440.1	=
MSTRG.9802.3	MSTRG.9802	NA	AT3G10440.1	m
MSTRG.9803.1	MSTRG.9803	NA	AT3G10450.1	j
AT3G10450.3	MSTRG.9803	AT3G10450	AT3G10450.3	=
AT3G10450.2	MSTRG.9803	AT3G10450	AT3G10450.2	=
AT3G10450.4	MSTRG.9803	AT3G10450	AT3G10450.4	=
AT3G10450.1	MSTRG.9803	AT3G10450	AT3G10450.1	=
MSTRG.9803.6	MSTRG.9803	NA	AT3G10455.1	k
AT3G10455.1	MSTRG.9803	AT3G10455	AT3G10455.1	=
AT3G10460.1	MSTRG.9805	AT3G10460	AT3G10460.1	=
AT3G10470.1	MSTRG.9806	AT3G10470	AT3G10470.1	=
AT3G10480.1	MSTRG.9807	AT3G10480	AT3G10480.1	=
MSTRG.9807.3	MSTRG.9807	NA	AT3G10480.3	j
MSTRG.9807.2	MSTRG.9807	NA	AT3G10480.3	j
AT3G10480.3	MSTRG.9807	AT3G10480	AT3G10480.3	=
AT3G10480.2	MSTRG.9807	AT3G10480	AT3G10480.2	=
AT3G10490.3	MSTRG.9807	AT3G10490	AT3G10490.3	=
